    return func(self, *args, **kwargs)
  File "/home/peiyongw/anaconda3/envs/research_gpu/lib/python3.9/site-packages/qiskit_aer/jobs/aerjob.py", line 78, in result
    return self._future.result(timeout=timeout)
  File "/home/peiyongw/anaconda3/envs/research_gpu/lib/python3.9/concurrent/futures/_base.py", line 441, in result
    self._condition.wait(timeout)
  File "/home/peiyongw/anaconda3/envs/research_gpu/lib/python3.9/threading.py", line 312, in wait
    waiter.acquire()
KeyboardInterrupt

(research_gpu) peiyongw@peiyongw-Z370-AORUS-Ultra-Gaming:~/Desktop/Research/QML-ImageClassification/draft-code/qiskit-draft-code/new-conv-prototype/super-tiny-images$ clear
(research_gpu) peiyongw@peiyongw-Z370-AORUS-Ultra-Gaming:~/Desktop/Research/QML-ImageClassification/draft-code/qiskit-draft-code/new-conv-prototype/super-tiny-images$ python conv-5x5-stride-3-8x8-noisy.py
Training with 20 data, testing with 100 data, for 100 epochs...
Rep 0, Training with 20 data, Training at Epoch 1, train acc 0.4, train cost 1.3736, test acc 0.22, test cost 1.4097, avg epoch time 492.7483, total time 492.7483
Rep 0, Training with 20 data, Training at Epoch 2, train acc 0.5, train cost 1.3453, test acc 0.39, test cost 1.3613, avg epoch time 283.72, total time 567.4401
Rep 0, Training with 20 data, Training at Epoch 3, train acc 0.45, train cost 1.3465, test acc 0.39, test cost 1.3569, avg epoch time 214.1925, total time 642.5775
Rep 0, Training with 20 data, Training at Epoch 4, train acc 0.4, train cost 1.3595, test acc 0.34, test cost 1.3832, avg epoch time 179.3141, total time 717.2566
Rep 0, Training with 20 data, Training at Epoch 5, train acc 0.3, train cost 1.3794, test acc 0.26, test cost 1.3901, avg epoch time 158.3987, total time 791.9933
Rep 0, Training with 20 data, Training at Epoch 6, train acc 0.35, train cost 1.3631, test acc 0.22, test cost 1.3743, avg epoch time 144.6079, total time 867.6475
Rep 0, Training with 20 data, Training at Epoch 7, train acc 0.35, train cost 1.3516, test acc 0.23, test cost 1.3719, avg epoch time 134.6478, total time 942.5348
Rep 0, Training with 20 data, Training at Epoch 8, train acc 0.25, train cost 1.3593, test acc 0.19, test cost 1.3694, avg epoch time 127.1879, total time 1017.5033
Rep 0, Training with 20 data, Training at Epoch 9, train acc 0.3, train cost 1.3863, test acc 0.25, test cost 1.3764, avg epoch time 121.4456, total time 1093.0107
Rep 0, Training with 20 data, Training at Epoch 10, train acc 0.25, train cost 1.3854, test acc 0.34, test cost 1.3664, avg epoch time 116.8588, total time 1168.5879
Rep 0, Training with 20 data, Training at Epoch 11, train acc 0.35, train cost 1.3924, test acc 0.49, test cost 1.3593, avg epoch time 113.0359, total time 1243.3952
Rep 0, Training with 20 data, Training at Epoch 12, train acc 0.35, train cost 1.3783, test acc 0.51, test cost 1.3522, avg epoch time 109.8646, total time 1318.3751
Rep 0, Training with 20 data, Training at Epoch 13, train acc 0.3, train cost 1.3779, test acc 0.53, test cost 1.3524, avg epoch time 107.1773, total time 1393.3045
Rep 0, Training with 20 data, Training at Epoch 14, train acc 0.2, train cost 1.3775, test acc 0.22, test cost 1.376, avg epoch time 104.878, total time 1468.2923
Rep 0, Training with 20 data, Training at Epoch 15, train acc 0.25, train cost 1.3743, test acc 0.33, test cost 1.3691, avg epoch time 102.8718, total time 1543.0776
Rep 0, Training with 20 data, Training at Epoch 16, train acc 0.4, train cost 1.3747, test acc 0.35, test cost 1.3701, avg epoch time 101.1252, total time 1618.0037
Rep 0, Training with 20 data, Training at Epoch 17, train acc 0.2, train cost 1.3572, test acc 0.37, test cost 1.3729, avg epoch time 99.5978, total time 1693.1619
Rep 0, Training with 20 data, Training at Epoch 18, train acc 0.35, train cost 1.3661, test acc 0.32, test cost 1.3716, avg epoch time 98.2253, total time 1768.0557
Rep 0, Training with 20 data, Training at Epoch 19, train acc 0.4, train cost 1.3627, test acc 0.37, test cost 1.3704, avg epoch time 96.9905, total time 1842.8192
Rep 0, Training with 20 data, Training at Epoch 20, train acc 0.35, train cost 1.3641, test acc 0.46, test cost 1.3636, avg epoch time 95.939, total time 1918.7807
Rep 0, Training with 20 data, Training at Epoch 21, train acc 0.55, train cost 1.3727, test acc 0.46, test cost 1.3654, avg epoch time 94.954, total time 1994.0343
Rep 0, Training with 20 data, Training at Epoch 22, train acc 0.4, train cost 1.3641, test acc 0.37, test cost 1.3719, avg epoch time 94.0329, total time 2068.7248
Rep 0, Training with 20 data, Training at Epoch 23, train acc 0.4, train cost 1.3614, test acc 0.39, test cost 1.3591, avg epoch time 93.2101, total time 2143.833
Rep 0, Training with 20 data, Training at Epoch 24, train acc 0.25, train cost 1.3637, test acc 0.46, test cost 1.3543, avg epoch time 92.4743, total time 2219.3838
Rep 0, Training with 20 data, Training at Epoch 25, train acc 0.4, train cost 1.3596, test acc 0.4, test cost 1.3587, avg epoch time 91.7882, total time 2294.7061
Rep 0, Training with 20 data, Training at Epoch 26, train acc 0.3, train cost 1.3624, test acc 0.41, test cost 1.3606, avg epoch time 91.1226, total time 2369.1872
Rep 0, Training with 20 data, Training at Epoch 27, train acc 0.4, train cost 1.3496, test acc 0.35, test cost 1.3658, avg epoch time 90.5442, total time 2444.6929
Rep 0, Training with 20 data, Training at Epoch 28, train acc 0.35, train cost 1.3476, test acc 0.39, test cost 1.3629, avg epoch time 89.9922, total time 2519.7807
Rep 0, Training with 20 data, Training at Epoch 29, train acc 0.4, train cost 1.3514, test acc 0.36, test cost 1.3638, avg epoch time 89.4902, total time 2595.2145
Rep 0, Training with 20 data, Training at Epoch 30, train acc 0.4, train cost 1.3619, test acc 0.28, test cost 1.3758, avg epoch time 89.0217, total time 2670.65
Rep 0, Training with 20 data, Training at Epoch 31, train acc 0.55, train cost 1.3358, test acc 0.56, test cost 1.3417, avg epoch time 88.5729, total time 2745.7594
Rep 0, Training with 20 data, Training at Epoch 32, train acc 0.45, train cost 1.3376, test acc 0.52, test cost 1.3551, avg epoch time 88.1528, total time 2820.89
Rep 0, Training with 20 data, Training at Epoch 33, train acc 0.3, train cost 1.3556, test acc 0.33, test cost 1.3629, avg epoch time 87.7527, total time 2895.8383
Rep 0, Training with 20 data, Training at Epoch 34, train acc 0.6, train cost 1.3577, test acc 0.4, test cost 1.3534, avg epoch time 87.3762, total time 2970.7922
Rep 0, Training with 20 data, Training at Epoch 35, train acc 0.45, train cost 1.3579, test acc 0.36, test cost 1.3593, avg epoch time 87.0399, total time 3046.3976
Rep 0, Training with 20 data, Training at Epoch 36, train acc 0.65, train cost 1.3466, test acc 0.32, test cost 1.3584, avg epoch time 86.7335, total time 3122.4052
Rep 0, Training with 20 data, Training at Epoch 37, train acc 0.45, train cost 1.3513, test acc 0.31, test cost 1.3611, avg epoch time 86.4421, total time 3198.3594
Rep 0, Training with 20 data, Training at Epoch 38, train acc 0.5, train cost 1.3531, test acc 0.41, test cost 1.3611, avg epoch time 86.135, total time 3273.1284
Rep 0, Training with 20 data, Training at Epoch 39, train acc 0.4, train cost 1.3526, test acc 0.34, test cost 1.3595, avg epoch time 85.8402, total time 3347.7696
Rep 0, Training with 20 data, Training at Epoch 40, train acc 0.35, train cost 1.3585, test acc 0.33, test cost 1.3632, avg epoch time 85.57, total time 3422.798
Rep 0, Training with 20 data, Training at Epoch 41, train acc 0.4, train cost 1.3622, test acc 0.37, test cost 1.3628, avg epoch time 85.3194, total time 3498.0956
Rep 0, Training with 20 data, Training at Epoch 42, train acc 0.35, train cost 1.3727, test acc 0.38, test cost 1.3594, avg epoch time 85.0895, total time 3573.7587
Rep 0, Training with 20 data, Training at Epoch 43, train acc 0.4, train cost 1.358, test acc 0.33, test cost 1.3586, avg epoch time 84.8793, total time 3649.812
Rep 0, Training with 20 data, Training at Epoch 44, train acc 0.4, train cost 1.3609, test acc 0.37, test cost 1.3627, avg epoch time 84.6507, total time 3724.631
Rep 0, Training with 20 data, Training at Epoch 45, train acc 0.5, train cost 1.3583, test acc 0.34, test cost 1.3588, avg epoch time 84.4316, total time 3799.4235
Rep 0, Training with 20 data, Training at Epoch 46, train acc 0.35, train cost 1.3613, test acc 0.3, test cost 1.3675, avg epoch time 84.2288, total time 3874.5256
Rep 0, Training with 20 data, Training at Epoch 47, train acc 0.45, train cost 1.3608, test acc 0.29, test cost 1.3741, avg epoch time 84.0298, total time 3949.4016
Rep 0, Training with 20 data, Training at Epoch 48, train acc 0.55, train cost 1.3504, test acc 0.48, test cost 1.3575, avg epoch time 83.8645, total time 4025.4961
Rep 0, Training with 20 data, Training at Epoch 49, train acc 0.55, train cost 1.3501, test acc 0.46, test cost 1.3612, avg epoch time 83.6738, total time 4100.0155
Rep 0, Training with 20 data, Training at Epoch 50, train acc 0.5, train cost 1.3358, test acc 0.54, test cost 1.3414, avg epoch time 83.5044, total time 4175.2197
Rep 0, Training with 20 data, Training at Epoch 51, train acc 0.5, train cost 1.3365, test acc 0.54, test cost 1.3409, avg epoch time 83.3451, total time 4250.6021
Rep 0, Training with 20 data, Training at Epoch 52, train acc 0.55, train cost 1.3498, test acc 0.49, test cost 1.359, avg epoch time 83.1854, total time 4325.6393
Rep 0, Training with 20 data, Training at Epoch 53, train acc 0.45, train cost 1.3489, test acc 0.46, test cost 1.36, avg epoch time 83.0315, total time 4400.6673
Rep 0, Training with 20 data, Training at Epoch 54, train acc 0.5, train cost 1.3496, test acc 0.51, test cost 1.3554, avg epoch time 82.8876, total time 4475.932
Rep 0, Training with 20 data, Training at Epoch 55, train acc 0.4, train cost 1.3483, test acc 0.42, test cost 1.3578, avg epoch time 82.745, total time 4550.9729
Rep 0, Training with 20 data, Training at Epoch 56, train acc 0.4, train cost 1.347, test acc 0.47, test cost 1.3569, avg epoch time 82.614, total time 4626.3839
Rep 0, Training with 20 data, Training at Epoch 57, train acc 0.6, train cost 1.3555, test acc 0.42, test cost 1.3627, avg epoch time 82.4859, total time 4701.6984
Rep 0, Training with 20 data, Training at Epoch 58, train acc 0.35, train cost 1.3498, test acc 0.41, test cost 1.3634, avg epoch time 82.3525, total time 4776.4447
Rep 0, Training with 20 data, Training at Epoch 59, train acc 0.6, train cost 1.3589, test acc 0.36, test cost 1.3694, avg epoch time 82.2356, total time 4851.9007
Rep 0, Training with 20 data, Training at Epoch 60, train acc 0.65, train cost 1.3554, test acc 0.26, test cost 1.375, avg epoch time 82.1158, total time 4926.9492
Rep 0, Training with 20 data, Training at Epoch 61, train acc 0.6, train cost 1.3443, test acc 0.34, test cost 1.3733, avg epoch time 81.9992, total time 5001.9518
Rep 0, Training with 20 data, Training at Epoch 62, train acc 0.5, train cost 1.341, test acc 0.28, test cost 1.3737, avg epoch time 81.8792, total time 5076.5077
Rep 0, Training with 20 data, Training at Epoch 63, train acc 0.55, train cost 1.3501, test acc 0.27, test cost 1.3759, avg epoch time 81.7675, total time 5151.354
Rep 0, Training with 20 data, Training at Epoch 64, train acc 0.6, train cost 1.3594, test acc 0.27, test cost 1.3745, avg epoch time 81.6855, total time 5227.8717
Rep 0, Training with 20 data, Training at Epoch 65, train acc 0.5, train cost 1.3475, test acc 0.38, test cost 1.3703, avg epoch time 81.5892, total time 5303.3011
Rep 0, Training with 20 data, Training at Epoch 66, train acc 0.45, train cost 1.3578, test acc 0.39, test cost 1.3674, avg epoch time 81.4934, total time 5378.5675
Rep 0, Training with 20 data, Training at Epoch 67, train acc 0.45, train cost 1.3611, test acc 0.43, test cost 1.3697, avg epoch time 81.3885, total time 5453.0314
Rep 0, Training with 20 data, Training at Epoch 68, train acc 0.6, train cost 1.3533, test acc 0.42, test cost 1.3673, avg epoch time 81.2971, total time 5528.2046
Rep 0, Training with 20 data, Training at Epoch 69, train acc 0.4, train cost 1.3584, test acc 0.43, test cost 1.3677, avg epoch time 81.2211, total time 5604.2547
Rep 0, Training with 20 data, Training at Epoch 70, train acc 0.6, train cost 1.3473, test acc 0.43, test cost 1.375, avg epoch time 81.1417, total time 5679.9196
Rep 0, Training with 20 data, Training at Epoch 71, train acc 0.55, train cost 1.3635, test acc 0.43, test cost 1.3727, avg epoch time 81.0512, total time 5754.6324
Rep 0, Training with 20 data, Training at Epoch 72, train acc 0.65, train cost 1.3529, test acc 0.43, test cost 1.368, avg epoch time 80.9717, total time 5829.9625
Rep 0, Training with 20 data, Training at Epoch 73, train acc 0.5, train cost 1.3549, test acc 0.42, test cost 1.3678, avg epoch time 80.903, total time 5905.9188
Rep 0, Training with 20 data, Training at Epoch 74, train acc 0.6, train cost 1.3447, test acc 0.43, test cost 1.3666, avg epoch time 80.8256, total time 5981.0975
Rep 0, Training with 20 data, Training at Epoch 75, train acc 0.55, train cost 1.3474, test acc 0.35, test cost 1.3712, avg epoch time 80.7592, total time 6056.9436
Rep 0, Training with 20 data, Training at Epoch 76, train acc 0.5, train cost 1.359, test acc 0.51, test cost 1.3538, avg epoch time 80.6961, total time 6132.8998
Rep 0, Training with 20 data, Training at Epoch 77, train acc 0.45, train cost 1.3447, test acc 0.41, test cost 1.3668, avg epoch time 80.6329, total time 6208.7296
Rep 0, Training with 20 data, Training at Epoch 78, train acc 0.55, train cost 1.3477, test acc 0.38, test cost 1.3683, avg epoch time 80.5777, total time 6285.0616
Rep 0, Training with 20 data, Training at Epoch 79, train acc 0.55, train cost 1.3533, test acc 0.44, test cost 1.3658, avg epoch time 80.5198, total time 6361.0637
Rep 0, Training with 20 data, Training at Epoch 80, train acc 0.55, train cost 1.3453, test acc 0.34, test cost 1.3613, avg epoch time 80.4516, total time 6436.1273
Rep 0, Training with 20 data, Training at Epoch 81, train acc 0.6, train cost 1.3436, test acc 0.39, test cost 1.3574, avg epoch time 80.389, total time 6511.5127
Rep 0, Training with 20 data, Training at Epoch 82, train acc 0.65, train cost 1.3335, test acc 0.43, test cost 1.3597, avg epoch time 80.3274, total time 6586.8445
Rep 0, Training with 20 data, Training at Epoch 83, train acc 0.45, train cost 1.3316, test acc 0.49, test cost 1.359, avg epoch time 80.2687, total time 6662.3031
Rep 0, Training with 20 data, Training at Epoch 84, train acc 0.65, train cost 1.3353, test acc 0.46, test cost 1.3608, avg epoch time 80.2123, total time 6737.8333
Rep 0, Training with 20 data, Training at Epoch 85, train acc 0.65, train cost 1.3478, test acc 0.54, test cost 1.3547, avg epoch time 80.1586, total time 6813.4772
Rep 0, Training with 20 data, Training at Epoch 86, train acc 0.6, train cost 1.3368, test acc 0.46, test cost 1.3636, avg epoch time 80.0981, total time 6888.437
Rep 0, Training with 20 data, Training at Epoch 87, train acc 0.5, train cost 1.3548, test acc 0.38, test cost 1.3724, avg epoch time 80.0353, total time 6963.0711
Rep 0, Training with 20 data, Training at Epoch 88, train acc 0.5, train cost 1.3523, test acc 0.35, test cost 1.3736, avg epoch time 79.9862, total time 7038.7852
Rep 0, Training with 20 data, Training at Epoch 89, train acc 0.35, train cost 1.3446, test acc 0.25, test cost 1.3734, avg epoch time 79.9362, total time 7114.3188
Rep 0, Training with 20 data, Training at Epoch 90, train acc 0.45, train cost 1.3454, test acc 0.33, test cost 1.3736, avg epoch time 79.8798, total time 7189.1841
Rep 0, Training with 20 data, Training at Epoch 91, train acc 0.5, train cost 1.3376, test acc 0.33, test cost 1.3733, avg epoch time 79.8265, total time 7264.2148
Rep 0, Training with 20 data, Training at Epoch 92, train acc 0.55, train cost 1.3391, test acc 0.38, test cost 1.3701, avg epoch time 79.7814, total time 7339.8919
Rep 0, Training with 20 data, Training at Epoch 93, train acc 0.5, train cost 1.3507, test acc 0.38, test cost 1.3715, avg epoch time 79.7282, total time 7414.723
Rep 0, Training with 20 data, Training at Epoch 94, train acc 0.45, train cost 1.3468, test acc 0.41, test cost 1.3713, avg epoch time 79.6799, total time 7489.9105
Rep 0, Training with 20 data, Training at Epoch 95, train acc 0.65, train cost 1.3438, test acc 0.43, test cost 1.3671, avg epoch time 79.6388, total time 7565.6898
Rep 0, Training with 20 data, Training at Epoch 96, train acc 0.7, train cost 1.3372, test acc 0.42, test cost 1.3749, avg epoch time 79.594, total time 7641.028
Rep 0, Training with 20 data, Training at Epoch 97, train acc 0.65, train cost 1.3351, test acc 0.39, test cost 1.3743, avg epoch time 79.5494, total time 7716.2911
Rep 0, Training with 20 data, Training at Epoch 98, train acc 0.55, train cost 1.3438, test acc 0.42, test cost 1.3741, avg epoch time 79.5075, total time 7791.734
Rep 0, Training with 20 data, Training at Epoch 99, train acc 0.65, train cost 1.3458, test acc 0.4, test cost 1.376, avg epoch time 79.4609, total time 7866.6265
Rep 0, Training with 20 data, Training at Epoch 100, train acc 0.5, train cost 1.3391, test acc 0.45, test cost 1.373, avg epoch time 79.4147, total time 7941.4665
Training with 20 data, testing with 100 data, for 100 epochs...
Rep 1, Training with 20 data, Training at Epoch 1, train acc 0.3, train cost 1.3821, test acc 0.31, test cost 1.3971, avg epoch time 497.0994, total time 497.0994
Rep 1, Training with 20 data, Training at Epoch 2, train acc 0.25, train cost 1.3756, test acc 0.27, test cost 1.384, avg epoch time 286.15, total time 572.3
Rep 1, Training with 20 data, Training at Epoch 3, train acc 0.25, train cost 1.3735, test acc 0.22, test cost 1.3861, avg epoch time 215.9846, total time 647.9538
Rep 1, Training with 20 data, Training at Epoch 4, train acc 0.3, train cost 1.3719, test acc 0.27, test cost 1.3834, avg epoch time 180.8346, total time 723.3384
Rep 1, Training with 20 data, Training at Epoch 5, train acc 0.4, train cost 1.3724, test acc 0.34, test cost 1.3763, avg epoch time 159.7354, total time 798.6769
Rep 1, Training with 20 data, Training at Epoch 6, train acc 0.35, train cost 1.3716, test acc 0.33, test cost 1.3779, avg epoch time 145.7701, total time 874.6208
Rep 1, Training with 20 data, Training at Epoch 7, train acc 0.5, train cost 1.3765, test acc 0.29, test cost 1.3811, avg epoch time 135.7103, total time 949.9718
Rep 1, Training with 20 data, Training at Epoch 8, train acc 0.4, train cost 1.3706, test acc 0.3, test cost 1.3839, avg epoch time 128.0802, total time 1024.6415
Rep 1, Training with 20 data, Training at Epoch 9, train acc 0.25, train cost 1.3655, test acc 0.26, test cost 1.3662, avg epoch time 122.1217, total time 1099.0949
Rep 1, Training with 20 data, Training at Epoch 10, train acc 0.3, train cost 1.373, test acc 0.26, test cost 1.3673, avg epoch time 117.4152, total time 1174.1525
Rep 1, Training with 20 data, Training at Epoch 11, train acc 0.3, train cost 1.3643, test acc 0.28, test cost 1.3631, avg epoch time 113.621, total time 1249.8307
Rep 1, Training with 20 data, Training at Epoch 12, train acc 0.4, train cost 1.3593, test acc 0.37, test cost 1.359, avg epoch time 110.417, total time 1325.0041
Rep 1, Training with 20 data, Training at Epoch 13, train acc 0.45, train cost 1.372, test acc 0.33, test cost 1.3635, avg epoch time 107.6915, total time 1399.9901
Rep 1, Training with 20 data, Training at Epoch 14, train acc 0.3, train cost 1.3609, test acc 0.29, test cost 1.3595, avg epoch time 105.3667, total time 1475.134
Rep 1, Training with 20 data, Training at Epoch 15, train acc 0.55, train cost 1.3485, test acc 0.38, test cost 1.3584, avg epoch time 103.3774, total time 1550.6609
Rep 1, Training with 20 data, Training at Epoch 16, train acc 0.4, train cost 1.3498, test acc 0.39, test cost 1.3588, avg epoch time 101.6541, total time 1626.4659
Rep 1, Training with 20 data, Training at Epoch 17, train acc 0.5, train cost 1.3507, test acc 0.37, test cost 1.3575, avg epoch time 100.0937, total time 1701.5935
Rep 1, Training with 20 data, Training at Epoch 18, train acc 0.5, train cost 1.3602, test acc 0.41, test cost 1.3628, avg epoch time 98.7088, total time 1776.7588
Rep 1, Training with 20 data, Training at Epoch 19, train acc 0.45, train cost 1.3464, test acc 0.37, test cost 1.3583, avg epoch time 97.4636, total time 1851.8075
Rep 1, Training with 20 data, Training at Epoch 20, train acc 0.45, train cost 1.3403, test acc 0.38, test cost 1.3569, avg epoch time 96.3729, total time 1927.4586
Rep 1, Training with 20 data, Training at Epoch 21, train acc 0.45, train cost 1.3507, test acc 0.39, test cost 1.3571, avg epoch time 95.3508, total time 2002.3676
Rep 1, Training with 20 data, Training at Epoch 22, train acc 0.4, train cost 1.3469, test acc 0.37, test cost 1.3568, avg epoch time 94.4288, total time 2077.4342
Rep 1, Training with 20 data, Training at Epoch 23, train acc 0.5, train cost 1.3337, test acc 0.37, test cost 1.3574, avg epoch time 93.6104, total time 2153.0386
Rep 1, Training with 20 data, Training at Epoch 24, train acc 0.45, train cost 1.3368, test acc 0.52, test cost 1.3466, avg epoch time 92.8503, total time 2228.4065
Rep 1, Training with 20 data, Training at Epoch 25, train acc 0.55, train cost 1.3362, test acc 0.49, test cost 1.3483, avg epoch time 92.1446, total time 2303.6159
Rep 1, Training with 20 data, Training at Epoch 26, train acc 0.5, train cost 1.3451, test acc 0.41, test cost 1.3488, avg epoch time 91.4844, total time 2378.595
Rep 1, Training with 20 data, Training at Epoch 27, train acc 0.6, train cost 1.3473, test acc 0.46, test cost 1.3525, avg epoch time 90.8666, total time 2453.3982
Rep 1, Training with 20 data, Training at Epoch 28, train acc 0.6, train cost 1.3355, test acc 0.48, test cost 1.3525, avg epoch time 90.2933, total time 2528.2111
Rep 1, Training with 20 data, Training at Epoch 29, train acc 0.6, train cost 1.3375, test acc 0.46, test cost 1.3529, avg epoch time 89.7492, total time 2602.7273
Rep 1, Training with 20 data, Training at Epoch 30, train acc 0.3, train cost 1.34, test acc 0.45, test cost 1.347, avg epoch time 89.2908, total time 2678.7254
Rep 1, Training with 20 data, Training at Epoch 31, train acc 0.55, train cost 1.3302, test acc 0.45, test cost 1.3447, avg epoch time 88.8199, total time 2753.4183
Rep 1, Training with 20 data, Training at Epoch 32, train acc 0.5, train cost 1.328, test acc 0.37, test cost 1.3498, avg epoch time 88.3864, total time 2828.3646
Rep 1, Training with 20 data, Training at Epoch 33, train acc 0.55, train cost 1.3412, test acc 0.46, test cost 1.3437, avg epoch time 88.0033, total time 2904.1087
Rep 1, Training with 20 data, Training at Epoch 34, train acc 0.45, train cost 1.3322, test acc 0.47, test cost 1.3422, avg epoch time 87.6172, total time 2978.9831
Rep 1, Training with 20 data, Training at Epoch 35, train acc 0.5, train cost 1.3263, test acc 0.46, test cost 1.3415, avg epoch time 87.2874, total time 3055.0582
Rep 1, Training with 20 data, Training at Epoch 36, train acc 0.6, train cost 1.3186, test acc 0.43, test cost 1.3412, avg epoch time 86.9861, total time 3131.4982
Rep 1, Training with 20 data, Training at Epoch 37, train acc 0.8, train cost 1.315, test acc 0.5, test cost 1.3376, avg epoch time 86.6869, total time 3207.417
Rep 1, Training with 20 data, Training at Epoch 38, train acc 0.8, train cost 1.3116, test acc 0.45, test cost 1.3309, avg epoch time 86.4192, total time 3283.9285
Rep 1, Training with 20 data, Training at Epoch 39, train acc 0.65, train cost 1.321, test acc 0.46, test cost 1.3496, avg epoch time 86.1057, total time 3358.1236
Rep 1, Training with 20 data, Training at Epoch 40, train acc 0.7, train cost 1.3207, test acc 0.43, test cost 1.3517, avg epoch time 85.8196, total time 3432.7847
Rep 1, Training with 20 data, Training at Epoch 41, train acc 0.6, train cost 1.3255, test acc 0.45, test cost 1.3496, avg epoch time 85.5529, total time 3507.6679
Rep 1, Training with 20 data, Training at Epoch 42, train acc 0.55, train cost 1.3152, test acc 0.44, test cost 1.3493, avg epoch time 85.3172, total time 3583.3229
Rep 1, Training with 20 data, Training at Epoch 43, train acc 0.55, train cost 1.3267, test acc 0.39, test cost 1.3517, avg epoch time 85.0867, total time 3658.7264
Rep 1, Training with 20 data, Training at Epoch 44, train acc 0.6, train cost 1.3191, test acc 0.49, test cost 1.3431, avg epoch time 84.8679, total time 3734.1874
Rep 1, Training with 20 data, Training at Epoch 45, train acc 0.6, train cost 1.3212, test acc 0.48, test cost 1.3407, avg epoch time 84.6606, total time 3809.7253
Rep 1, Training with 20 data, Training at Epoch 46, train acc 0.7, train cost 1.3167, test acc 0.46, test cost 1.342, avg epoch time 84.4547, total time 3884.9158
Rep 1, Training with 20 data, Training at Epoch 47, train acc 0.75, train cost 1.317, test acc 0.58, test cost 1.3363, avg epoch time 84.2417, total time 3959.3577
Rep 1, Training with 20 data, Training at Epoch 48, train acc 0.8, train cost 1.3174, test acc 0.59, test cost 1.3366, avg epoch time 84.0585, total time 4034.8098
Rep 1, Training with 20 data, Training at Epoch 49, train acc 0.7, train cost 1.3181, test acc 0.51, test cost 1.3339, avg epoch time 83.8737, total time 4109.8127
Rep 1, Training with 20 data, Training at Epoch 50, train acc 0.65, train cost 1.3215, test acc 0.51, test cost 1.3343, avg epoch time 83.7074, total time 4185.3717
Rep 1, Training with 20 data, Training at Epoch 51, train acc 0.75, train cost 1.32, test acc 0.52, test cost 1.3318, avg epoch time 83.5353, total time 4260.3017
Rep 1, Training with 20 data, Training at Epoch 52, train acc 0.75, train cost 1.3195, test acc 0.5, test cost 1.3348, avg epoch time 83.3668, total time 4335.0759
Rep 1, Training with 20 data, Training at Epoch 53, train acc 0.5, train cost 1.317, test acc 0.47, test cost 1.3367, avg epoch time 83.2153, total time 4410.4095
Rep 1, Training with 20 data, Training at Epoch 54, train acc 0.7, train cost 1.3173, test acc 0.49, test cost 1.3363, avg epoch time 83.0642, total time 4485.4641
Rep 1, Training with 20 data, Training at Epoch 55, train acc 0.5, train cost 1.3118, test acc 0.59, test cost 1.3063, avg epoch time 82.925, total time 4560.8728
Rep 1, Training with 20 data, Training at Epoch 56, train acc 0.55, train cost 1.3015, test acc 0.58, test cost 1.3034, avg epoch time 82.7991, total time 4636.7494
Rep 1, Training with 20 data, Training at Epoch 57, train acc 0.6, train cost 1.3076, test acc 0.56, test cost 1.3087, avg epoch time 82.6639, total time 4711.8438
Rep 1, Training with 20 data, Training at Epoch 58, train acc 0.6, train cost 1.2936, test acc 0.63, test cost 1.3075, avg epoch time 82.5355, total time 4787.0564
Rep 1, Training with 20 data, Training at Epoch 59, train acc 0.55, train cost 1.3149, test acc 0.66, test cost 1.3033, avg epoch time 82.4025, total time 4861.7456
Rep 1, Training with 20 data, Training at Epoch 60, train acc 0.5, train cost 1.3051, test acc 0.61, test cost 1.3073, avg epoch time 82.2814, total time 4936.8849
Rep 1, Training with 20 data, Training at Epoch 61, train acc 0.55, train cost 1.3115, test acc 0.63, test cost 1.3059, avg epoch time 82.167, total time 5012.1847
Rep 1, Training with 20 data, Training at Epoch 62, train acc 0.55, train cost 1.3122, test acc 0.66, test cost 1.3039, avg epoch time 82.0511, total time 5087.1682
Rep 1, Training with 20 data, Training at Epoch 63, train acc 0.55, train cost 1.2985, test acc 0.61, test cost 1.3046, avg epoch time 81.9404, total time 5162.2447
Rep 1, Training with 20 data, Training at Epoch 64, train acc 0.55, train cost 1.3057, test acc 0.59, test cost 1.2999, avg epoch time 81.8476, total time 5238.2441
Rep 1, Training with 20 data, Training at Epoch 65, train acc 0.5, train cost 1.3073, test acc 0.6, test cost 1.301, avg epoch time 81.7431, total time 5313.2995
Rep 1, Training with 20 data, Training at Epoch 66, train acc 0.45, train cost 1.3, test acc 0.59, test cost 1.2958, avg epoch time 81.6423, total time 5388.3886
Rep 1, Training with 20 data, Training at Epoch 67, train acc 0.55, train cost 1.2998, test acc 0.59, test cost 1.3022, avg epoch time 81.5533, total time 5464.07
Rep 1, Training with 20 data, Training at Epoch 68, train acc 0.6, train cost 1.305, test acc 0.64, test cost 1.3058, avg epoch time 81.4561, total time 5539.0159
Rep 1, Training with 20 data, Training at Epoch 69, train acc 0.55, train cost 1.3002, test acc 0.6, test cost 1.3036, avg epoch time 81.3733, total time 5614.7602
Rep 1, Training with 20 data, Training at Epoch 70, train acc 0.65, train cost 1.3011, test acc 0.63, test cost 1.3095, avg epoch time 81.2891, total time 5690.2389
Rep 1, Training with 20 data, Training at Epoch 71, train acc 0.5, train cost 1.3092, test acc 0.59, test cost 1.3013, avg epoch time 81.2028, total time 5765.402
